author_id,openalex_id,openalex_display_name,affiliation,all_affiliations,affiliation_country_code,affiliation_source,openalex_match_status
pid:31/5383-3,https://openalex.org/A5101850043,L. Zhao,South Dakota School of Mines and Technology,South Dakota School of Mines and Technology|East University Of Heilongjiang|Affiliated Hospital of North Sichuan Medical College|Beijing Information Science & Technology University,US,last_known_institutions_primary,matched_by_orcid
pid:31/5649,https://openalex.org/A5052856441,Jiaya Jia,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology|SMART Reading|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:31/5736-1,https://openalex.org/A5109152867,Xiang Liu,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:31/5933-2,https://openalex.org/A5066099338,Changjun Jiang,Tongji University,Tongji University,CN,last_known_institutions_primary,matched_by_orcid
pid:31/6854,https://openalex.org/A5070795618,Sergei Vassilvitskii,Google (United States),Google (United States),US,affiliations_fallback,matched_by_orcid
pid:31/7077-1,https://openalex.org/A5100719136,Jaejun Lee,Hallym University Chuncheon Sacred Heart Hospital,Hallym University Chuncheon Sacred Heart Hospital,KR,affiliations_fallback,matched_by_orcid
pid:31/739,https://openalex.org/A5081398601,Louis‐Philippe Morency,Carnegie Mellon University,Carnegie Mellon University,US,last_known_institutions_primary,matched_by_orcid
pid:31/789,https://openalex.org/A5040762162,Robert Mullins,University of Cambridge,University of Cambridge,GB,last_known_institutions_primary,matched_by_orcid
pid:31/7910-2,https://openalex.org/A5038942290,Meng Zheng,Sinopec (China),Sinopec (China)|Sun Yat-sen University|Shenzhen University,CN,last_known_institutions_primary,matched_by_orcid
pid:31/83-1,https://openalex.org/A5018464968,Tian Lan,George Washington University,George Washington University,US,last_known_institutions_primary,matched_by_orcid
pid:31/891-1,https://openalex.org/A5009228005,Peng Cui,Dongshin University,Dongshin University|Zhoukou Normal University|Dalian Naval Academy|Tsinghua University,KR,last_known_institutions_primary,matched_by_orcid
pid:31/985,https://openalex.org/A5087088138,Dan Jurafsky,Center for Applied Linguistics,Center for Applied Linguistics|Stanford University,US,last_known_institutions_primary,matched_by_orcid
pid:31/9969,https://openalex.org/A5005997281,Anca D. Dragan,Berkeley College,"Berkeley College|University of California, Berkeley",US,last_known_institutions_primary,matched_by_orcid
pid:312/6785,https://openalex.org/A5012672917,Mathis Rocton,TU Wien,TU Wien,AT,affiliations_fallback,matched_by_orcid
pid:313/1289,https://openalex.org/A5080770867,Antonio Sclocchi,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,CH,last_known_institutions_primary,matched_by_orcid
pid:313/1434,https://openalex.org/A5013675768,Jose Pablo Folch,Imperial College London,Imperial College London,GB,affiliations_fallback,matched_by_orcid
pid:314/2627,https://openalex.org/A5054904120,Luca Beurer-Kellner,ETH Zurich,ETH Zurich,CH,affiliations_fallback,matched_by_orcid
pid:314/6241,https://openalex.org/A5076934946,Leello Dadi,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,CH,last_known_institutions_primary,matched_by_orcid
pid:317/0166,https://openalex.org/A5017100245,Gyuhak Kim,Accenture (United States),Accenture (United States),US,last_known_institutions_primary,matched_by_orcid
pid:317/0994,https://openalex.org/A5013240512,Jonathan Kahana,Hebrew University of Jerusalem,Hebrew University of Jerusalem,IL,last_known_institutions_primary,matched_by_name
pid:317/1067,https://openalex.org/A5012206466,Siyu Lou,Harbin Institute of Technology,Harbin Institute of Technology|Shanghai Advanced Research Institute|Institute for Advanced Study,CN,last_known_institutions_primary,matched_by_orcid
pid:317/1711,https://openalex.org/A5099447652,Federico Berto,Korea Advanced Institute of Science and Technology,Korea Advanced Institute of Science and Technology,KR,last_known_institutions_primary,matched_by_orcid
pid:317/7026,https://openalex.org/A5047584018,Jen-tse Huang,Chinese University of Hong Kong,Chinese University of Hong Kong,CN,affiliations_fallback,matched_by_orcid
pid:319/3129,https://openalex.org/A5070129944,Kay Liu,University of Illinois Chicago,University of Illinois Chicago,US,last_known_institutions_primary,matched_by_orcid
pid:32/10400-2,https://openalex.org/A5101520331,David Wu,The University of Texas at Austin,The University of Texas at Austin,US,last_known_institutions_primary,matched_by_orcid
pid:32/11535-1,https://openalex.org/A5000300751,Salman Khan,Mohamed bin Zayed University of Artificial Intelligence,Mohamed bin Zayed University of Artificial Intelligence,AE,last_known_institutions_primary,matched_by_orcid
pid:32/1203-5,https://openalex.org/A5101700975,Jie Shen,Zhongnan University of Economics and Law,Zhongnan University of Economics and Law,CN,last_known_institutions_primary,matched_by_orcid
pid:32/1399,https://openalex.org/A5075756968,Marten van Dijk,Centrum Wiskunde & Informatica,Centrum Wiskunde & Informatica,NL,affiliations_fallback,matched_by_orcid
pid:32/15,https://openalex.org/A5078862959,Alejandro Ribeiro,California University of Pennsylvania,California University of Pennsylvania|University of Pennsylvania,US,last_known_institutions_primary,matched_by_orcid
pid:32/1593-1,https://openalex.org/A5101308829,Tong Yu,Adobe Systems (United States),Adobe Systems (United States)|University of Pittsburgh|Nanfang Hospital|Southern Medical University,US,last_known_institutions_primary,matched_by_orcid
pid:32/2533-1,https://openalex.org/A5018111786,Alfredo García,Texas A&M University,Texas A&M University,US,last_known_institutions_primary,matched_by_orcid
pid:32/2695-1,https://openalex.org/A5016864694,Yinhe Han,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China|Chinese Academy of Sciences|Institute of Computing Technology|University of Chinese Academy of Sciences,CN,last_known_institutions_primary,matched_by_orcid
pid:32/2804,https://openalex.org/A5072713767,Richard G. Baraniuk,Rice University,Rice University,US,affiliations_fallback,matched_by_orcid
pid:32/3057,https://openalex.org/A5133168576,Andreas S. Tolias,Baylor College of Medicine,Baylor College of Medicine|Neurosciences Institute|Stanford Medicine|Stanford University,US,last_known_institutions_primary,matched_by_orcid
pid:32/34-2,https://openalex.org/A5043650155,Han Xu,"University of California, Los Angeles","University of California, Los Angeles|Northwestern Polytechnical University|Hebei University of Technology|Chengde Medical University|Hebei Normal University",US,last_known_institutions_primary,matched_by_orcid
pid:32/3545,https://openalex.org/A5087823932,Timothy M. Hospedales,Samsung (United Kingdom),Samsung (United Kingdom)|University of Edinburgh,GB,last_known_institutions_primary,matched_by_orcid
pid:32/3775-4,https://openalex.org/A5061166217,Yuzhong Chen,Visa (United States),Visa (United States),US,last_known_institutions_primary,matched_by_orcid
pid:32/4492-2,https://openalex.org/A5112301102,Li Shang,Fudan University,Fudan University,CN,last_known_institutions_primary,matched_by_orcid
pid:32/4831-1,https://openalex.org/A5133475722,Xingyu Gao,University of Chinese Academy of Sciences,University of Chinese Academy of Sciences,CN,last_known_institutions_primary,matched_by_orcid
pid:32/5050-3,https://openalex.org/A5069045947,Jialin Liu,University of Central Florida,University of Central Florida,US,last_known_institutions_primary,matched_by_orcid
pid:32/5685-1,https://openalex.org/A5060498828,Lei Hou,Boston University,Boston University|University of Science and Technology of China|Nanjing University of Information Science and Technology|Southwest Forestry University|Hefei National Center for Physical Sciences at Nanoscale|People's Liberation Army 401 Hospital|Beijing Academy of Quantum Information Sciences|Tsinghua University,US,last_known_institutions_primary,matched_by_orcid
pid:32/598-1,https://openalex.org/A5085952082,Cheng Ji,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology|Guangxi Normal University|National Supercomputing Center in Wuxi|Beijing Advanced Sciences and Innovation Center|Beihang University,HK,last_known_institutions_primary,matched_by_orcid
pid:32/6839-2,https://openalex.org/A5101934111,Zhaoran Wang,Harbin University of Science and Technology,Harbin University of Science and Technology|Inner Mongolia Agricultural University|Hefei Institutes of Physical Science|Quzhou University|Stanford University,CN,last_known_institutions_primary,matched_by_orcid
pid:32/7018-15,https://openalex.org/A5037387576,Jie Jiang,Tencent (China),Tencent (China),CN,last_known_institutions_primary,matched_by_orcid
pid:32/8421-1,https://openalex.org/A5012669709,Nils Jansen,Radboud University Nijmegen,Radboud University Nijmegen|Ruhr University Bochum,NL,last_known_institutions_primary,matched_by_orcid
pid:32/9075-1,https://openalex.org/A5101987910,Hongfu Liu,National University of Defense Technology,National University of Defense Technology|Tokyo City University,CN,last_known_institutions_primary,matched_by_orcid
pid:32/9075-2,https://openalex.org/A5086089915,Hongfu Liu,Binzhou Medical University,Binzhou Medical University|Southwest University|Binzhou University|National University of Defense Technology|Brandeis University,CN,last_known_institutions_primary,matched_by_orcid
pid:32/909,https://openalex.org/A5007769527,Ryan P. Adams,Princeton University,Princeton University,US,last_known_institutions_primary,matched_by_orcid
pid:32/9374-5,https://openalex.org/A5075335605,Yulong Zhang,Fuzhou University,Fuzhou University,CN,last_known_institutions_primary,matched_by_orcid
pid:322/1026,https://openalex.org/A5025148955,Weixi Feng,"University of California, Santa Barbara","University of California, Santa Barbara|Chinese Academy of Sciences|Center for Excellence in Brain Science and Intelligence Technology|Nanjing Medical University",US,last_known_institutions_primary,matched_by_orcid
pid:322/1085,https://openalex.org/A5015184440,Donato Crisostomi,Sapienza University of Rome,Sapienza University of Rome,IT,last_known_institutions_primary,matched_by_orcid
pid:322/4002,https://openalex.org/A5052430785,Joel Oskarsson,ETH Zurich,ETH Zurich,CH,last_known_institutions_primary,matched_by_orcid
pid:322/5063,https://openalex.org/A5016656010,Benjamin Feuer,New York University,New York University,US,affiliations_fallback,matched_by_name
pid:322/6560,https://openalex.org/A5090918900,Max van Spengler,University of Amsterdam,University of Amsterdam,NL,last_known_institutions_primary,matched_by_orcid
pid:322/8616,https://openalex.org/A5063706079,Denis Kuznedelev,Skolkovo Institute of Science and Technology,Skolkovo Institute of Science and Technology|Yandex (Russia),RU,last_known_institutions_primary,matched_by_name
pid:323/9550,https://openalex.org/A5003260759,Dengwei Zhao,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,affiliations_fallback,matched_by_orcid
pid:323/9628,https://openalex.org/A5103132718,Trung Trinh,Ho Chi Minh City University of Technology,Ho Chi Minh City University of Technology,VN,affiliations_fallback,matched_by_orcid
pid:324/1963,https://openalex.org/A5101192294,Zhiyuan Cheng,Sun Yat-sen University,Sun Yat-sen University|Southern University of Science and Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:325/5391-3,https://openalex.org/A5046817911,Jiaming Liu,Northwestern Polytechnical University,Northwestern Polytechnical University|Ministry of Industry and Information Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:326/7950,https://openalex.org/A5036568215,Sichun Luo,Dongguan University of Technology,Dongguan University of Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:327/3433,https://openalex.org/A5054652375,Thaddäus Wiedemer,University of Tübingen,University of Tübingen,DE,affiliations_fallback,matched_by_orcid
pid:329/4240,https://openalex.org/A5072558230,Jonas Schweisthal,LMU Klinikum,LMU Klinikum|Munich Center for Machine Learning|Ludwig-Maximilians-Universität München,DE,last_known_institutions_primary,matched_by_orcid
pid:329/4508,https://openalex.org/A5072839657,Fabian Fumagalli,Bielefeld University,Bielefeld University,DE,affiliations_fallback,matched_by_orcid
pid:33/10499,https://openalex.org/A5133563258,A. Mahdavi Amiri,Simon Fraser University,Simon Fraser University,CA,last_known_institutions_primary,matched_by_orcid
